TransactionID,Date,ProductName,Category,Region,SalesChannel,Quantity,UnitPrice,TotalAmount,PaymentMode,CustomerID
4281,2024-03-19,Yoga Mat Premium,Sports,South,Online,1,1299,1299,Net Banking,CUST1041
4282,2024-03-02,JBL Bluetooth Speaker,Electronics,South,Online,5,6999,34995,UPI,CUST1172
4283,2024-01-07,Apple AirPods Pro,Electronics,West,Online,4,24999,99996,UPI,CUST1140
4284,2024-04-05,L'Oreal Shampoo,Beauty,South,Online,9,499,4491,Cash,CUST1077
4285,2024-01-20,Neutrogena Sunscreen,Beauty,North,Online,3,599,1797,UPI,CUST1108
4286,2024-01-17,Coffee Table Glass,Furniture,North,Offline,2,6999,13998,Cash,CUST1194
4287,2024-01-17,Brown Rice 5kg,Groceries,South,Offline,4,399,1596,Cash,CUST1005
4288,2024-03-12,Puma Track Pants,Clothing,North,Online,4,2499,9996,UPI,CUST1078
4289,2024-02-03,Samsung Galaxy S23,Electronics,West,Offline,1,79999,79999,UPI,CUST1101
4290,2024-01-01,Samsung Galaxy S23,Electronics,East,Online,3,79999,239997,UPI,CUST1085
4291,2024-04-26,Dumbbell Set 10kg,Sports,East,Online,3,3499,10497,Cash,CUST1173
4292,2024-02-29,Dumbbell Set 10kg,Sports,South,Offline,8,3499,27992,Cash,CUST1168
4293,2024-01-22,Queen Bed Frame,Furniture,North,Offline,5,22999,114995,Net Banking,CUST1183
4294,2024-05-21,Queen Bed Frame,Furniture,West,Online,3,22999,68997,Credit Card,CUST1055
4295,2024-05-08,Queen Bed Frame,Furniture,East,Online,5,22999,114995,Credit Card,CUST1136
4296,2024-05-26,H&M Formal Shirt,Clothing,North,Offline,1,1999,1999,UPI,CUST1129
4297,2024-05-01,Nike Running Shoes,Clothing,West,Offline,6,8499,50994,UPI,CUST1189
4298,2024-05-08,Coffee Table Glass,Furniture,North,Offline,2,6999,13998,UPI,CUST1029
4299,2024-05-17,Wilson Tennis Racket,Sports,South,Offline,7,5499,38493,UPI,CUST1186
4300,2024-06-22,Apple AirPods Pro,Electronics,West,Online,3,24999,74997,UPI,CUST1158
4301,2024-02-19,Wilson Tennis Racket,Sports,East,Online,3,5499,16497,Credit Card,CUST1092
4302,2024-03-12,Brown Rice 5kg,Groceries,South,Offline,8,399,3192,Credit Card,CUST1172
4303,2024-05-24,Greek Yogurt Pack,Groceries,South,Online,6,199,1194,Net Banking,CUST1116
4304,2024-01-03,Nike Running Shoes,Clothing,South,Online,6,8499,50994,Cash,CUST1117
4305,2024-05-23,Neutrogena Sunscreen,Beauty,East,Offline,6,599,3594,UPI,CUST1184
4306,2024-03-27,Puma Track Pants,Clothing,East,Offline,1,2499,2499,Net Banking,CUST1194
4307,2024-05-12,Gillette Razor Set,Beauty,West,Offline,9,449,4041,Cash,CUST1164
4308,2024-02-04,JBL Bluetooth Speaker,Electronics,South,Online,2,6999,13998,Credit Card,CUST1070
4309,2024-01-06,Dumbbell Set 10kg,Sports,South,Online,2,3499,6998,Cash,CUST1075
4310,2024-04-13,Logitech MX Master 3,Electronics,West,Online,1,8999,8999,UPI,CUST1024
4311,2024-01-06,Neutrogena Sunscreen,Beauty,West,Online,7,599,4193,UPI,CUST1069
4312,2024-02-08,Wooden Bookshelf,Furniture,West,Offline,4,8999,35996,Credit Card,CUST1178
4313,2024-03-07,Swim Goggles Pro,Sports,West,Online,1,999,999,Credit Card,CUST1128
4314,2024-04-28,IKEA Study Desk,Furniture,East,Online,1,12999,12999,UPI,CUST1168
4315,2024-03-16,Nike Running Shoes,Clothing,East,Online,7,8499,59493,Net Banking,CUST1197
4316,2024-05-15,Swim Goggles Pro,Sports,North,Online,1,999,999,Cash,CUST1163
4317,2024-01-15,Whole Wheat Bread,Groceries,South,Online,10,89,890,Cash,CUST1066
4318,2024-04-13,Yoga Mat Premium,Sports,West,Online,9,1299,11691,Credit Card,CUST1026
4319,2024-06-23,Nike Running Shoes,Clothing,West,Offline,5,8499,42495,Cash,CUST1034
4320,2024-03-04,JBL Bluetooth Speaker,Electronics,South,Offline,3,6999,20997,Credit Card,CUST1130
4321,2024-02-01,Adidas Hoodie,Clothing,North,Offline,8,3499,27992,Credit Card,CUST1005
4322,2024-03-03,Whole Wheat Bread,Groceries,East,Offline,3,89,267,UPI,CUST1097
4323,2024-06-23,Ergonomic Chair,Furniture,South,Offline,3,15999,47997,Cash,CUST1097
4324,2024-02-05,Organic Almonds 500g,Groceries,East,Online,6,699,4194,UPI,CUST1027
4325,2024-06-12,Samsung Galaxy S23,Electronics,North,Online,1,79999,79999,Net Banking,CUST1026
4326,2024-03-04,Dove Body Lotion,Beauty,East,Online,3,349,1047,Cash,CUST1019
4327,2024-06-21,Greek Yogurt Pack,Groceries,North,Online,8,199,1592,Cash,CUST1191
4328,2024-04-03,H&M Formal Shirt,Clothing,North,Online,7,1999,13993,Credit Card,CUST1031
4329,2024-04-14,Logitech MX Master 3,Electronics,North,Offline,5,8999,44995,UPI,CUST1069
4330,2024-02-06,IKEA Study Desk,Furniture,South,Online,2,12999,25998,Net Banking,CUST1195
4331,2024-03-22,Yoga Mat Premium,Sports,North,Offline,10,1299,12990,UPI,CUST1015
4332,2024-05-16,Sony WH-1000XM5,Electronics,South,Online,2,29999,59998,Cash,CUST1049
4333,2024-03-29,Dumbbell Set 10kg,Sports,South,Online,4,3499,13996,UPI,CUST1165
4334,2024-02-13,Swim Goggles Pro,Sports,West,Offline,8,999,7992,UPI,CUST1011
4335,2024-05-07,Gillette Razor Set,Beauty,North,Offline,8,449,3592,Cash,CUST1092
4336,2024-03-07,Whole Wheat Bread,Groceries,East,Offline,8,89,712,Net Banking,CUST1125
4337,2024-05-03,Greek Yogurt Pack,Groceries,North,Online,10,199,1990,Cash,CUST1008
4338,2024-03-19,Ergonomic Chair,Furniture,East,Online,5,15999,79995,Cash,CUST1099
4339,2024-03-17,Cycling Helmet,Sports,South,Offline,6,2999,17994,UPI,CUST1053
4340,2024-05-07,Coffee Table Glass,Furniture,South,Offline,5,6999,34995,UPI,CUST1166
4341,2024-03-15,Dove Body Lotion,Beauty,North,Online,1,349,349,UPI,CUST1006
4342,2024-04-29,Zara Floral Dress,Clothing,South,Online,4,2999,11996,Net Banking,CUST1011
4343,2024-01-24,IKEA Study Desk,Furniture,East,Offline,3,12999,38997,Net Banking,CUST1007
4344,2024-04-22,Yoga Mat Premium,Sports,South,Online,2,1299,2598,Net Banking,CUST1075
4345,2024-02-21,Logitech MX Master 3,Electronics,South,Online,3,8999,26997,Credit Card,CUST1166
4346,2024-02-29,Gillette Razor Set,Beauty,East,Offline,9,449,4041,UPI,CUST1068
4347,2024-02-09,Coffee Table Glass,Furniture,East,Offline,4,6999,27996,Credit Card,CUST1127
4348,2024-05-31,Brown Rice 5kg,Groceries,South,Online,5,399,1995,UPI,CUST1182
4349,2024-06-08,Fresh Orange Juice,Groceries,East,Offline,2,149,298,Net Banking,CUST1181
4350,2024-03-14,Maybelline Foundation,Beauty,South,Online,3,799,2397,Cash,CUST1174
4351,2024-03-12,Apple AirPods Pro,Electronics,North,Online,2,24999,49998,Net Banking,CUST1099
4352,2024-01-27,Queen Bed Frame,Furniture,North,Offline,3,22999,68997,Credit Card,CUST1071
4353,2024-04-09,Olive Oil Premium,Groceries,East,Online,7,599,4193,Cash,CUST1129
4354,2024-01-21,Samsung Galaxy S23,Electronics,East,Online,2,79999,159998,Cash,CUST1009
4355,2024-05-02,Neutrogena Sunscreen,Beauty,North,Online,9,599,5391,Cash,CUST1113
4356,2024-04-17,Queen Bed Frame,Furniture,East,Offline,3,22999,68997,UPI,CUST1055
4357,2024-02-28,Dove Body Lotion,Beauty,South,Online,8,349,2792,Cash,CUST1155
4358,2024-04-17,Gillette Razor Set,Beauty,East,Offline,2,449,898,Credit Card,CUST1003
4359,2024-02-05,IKEA Study Desk,Furniture,West,Online,3,12999,38997,Cash,CUST1160
4360,2024-06-09,Olive Oil Premium,Groceries,South,Offline,7,599,4193,UPI,CUST1055
4361,2024-05-07,Sony WH-1000XM5,Electronics,West,Online,1,29999,29999,UPI,CUST1046
4362,2024-01-02,Swim Goggles Pro,Sports,East,Online,1,999,999,UPI,CUST1013
4363,2024-05-01,Yoga Mat Premium,Sports,West,Offline,4,1299,5196,Credit Card,CUST1033
4364,2024-06-05,Wooden Bookshelf,Furniture,South,Offline,5,8999,44995,UPI,CUST1013
4365,2024-02-10,Dove Body Lotion,Beauty,North,Offline,1,349,349,Cash,CUST1105
4366,2024-05-19,L'Oreal Shampoo,Beauty,North,Online,3,499,1497,Credit Card,CUST1143
4367,2024-06-16,Dove Body Lotion,Beauty,South,Offline,2,349,698,UPI,CUST1088
4368,2024-02-16,H&M Formal Shirt,Clothing,North,Offline,3,1999,5997,Cash,CUST1053
4369,2024-01-20,Brown Rice 5kg,Groceries,South,Online,6,399,2394,Net Banking,CUST1158
4370,2024-01-08,Levi's 501 Jeans,Clothing,East,Offline,9,3999,35991,Credit Card,CUST1111
4371,2024-01-01,Dumbbell Set 10kg,Sports,West,Online,5,3499,17495,Credit Card,CUST1056
4372,2024-01-07,Dell Laptop 15,Electronics,West,Online,4,65000,260000,UPI,CUST1087
4373,2024-06-23,Dumbbell Set 10kg,Sports,North,Offline,2,3499,6998,UPI,CUST1085
4374,2024-01-12,Brown Rice 5kg,Groceries,East,Online,7,399,2793,UPI,CUST1173
4375,2024-04-10,Adidas Hoodie,Clothing,West,Offline,2,3499,6998,Credit Card,CUST1073
4376,2024-06-25,Nike Running Shoes,Clothing,South,Offline,9,8499,76491,UPI,CUST1195
4377,2024-06-18,Organic Almonds 500g,Groceries,South,Online,8,699,5592,Net Banking,CUST1066
4378,2024-06-18,Zara Floral Dress,Clothing,South,Offline,2,2999,5998,Net Banking,CUST1200
4379,2024-04-06,Ergonomic Chair,Furniture,West,Offline,5,15999,79995,Net Banking,CUST1144
4380,2024-05-10,Neutrogena Sunscreen,Beauty,West,Offline,2,599,1198,Credit Card,CUST1101
4381,2024-06-14,Queen Bed Frame,Furniture,South,Online,1,22999,22999,Net Banking,CUST1159
4382,2024-03-01,Gillette Razor Set,Beauty,North,Offline,4,449,1796,Net Banking,CUST1121
4383,2024-01-14,Apple AirPods Pro,Electronics,North,Offline,1,24999,24999,Net Banking,CUST1189
4384,2024-03-09,Olive Oil Premium,Groceries,South,Online,4,599,2396,Net Banking,CUST1139
4385,2024-01-04,Fresh Orange Juice,Groceries,East,Online,10,149,1490,Cash,CUST1099
4386,2024-03-29,JBL Bluetooth Speaker,Electronics,West,Offline,2,6999,13998,Net Banking,CUST1178
4387,2024-05-30,Nike Running Shoes,Clothing,North,Offline,3,8499,25497,Net Banking,CUST1053
4388,2024-03-28,IKEA Study Desk,Furniture,West,Offline,2,12999,25998,Credit Card,CUST1039
4389,2024-03-04,Samsung Galaxy S23,Electronics,West,Online,5,79999,399995,UPI,CUST1150
4390,2024-01-30,Whole Wheat Bread,Groceries,North,Online,7,89,623,Net Banking,CUST1005
4391,2024-01-02,Swim Goggles Pro,Sports,South,Online,8,999,7992,Cash,CUST1104
4392,2024-06-16,Wilson Tennis Racket,Sports,East,Offline,5,5499,27495,Credit Card,CUST1062
4393,2024-06-12,Ergonomic Chair,Furniture,East,Online,4,15999,63996,UPI,CUST1157
4394,2024-06-22,Cycling Helmet,Sports,South,Online,8,2999,23992,Credit Card,CUST1109
4395,2024-01-12,Dell Laptop 15,Electronics,South,Online,3,65000,195000,Cash,CUST1063
4396,2024-04-23,Samsung Galaxy S23,Electronics,South,Online,4,79999,319996,UPI,CUST1072
4397,2024-02-20,Coffee Table Glass,Furniture,East,Offline,4,6999,27996,Cash,CUST1128
4398,2024-06-28,Queen Bed Frame,Furniture,South,Offline,4,22999,91996,Net Banking,CUST1077
4399,2024-01-02,Neutrogena Sunscreen,Beauty,South,Offline,7,599,4193,Net Banking,CUST1031
4400,2024-05-14,Zara Floral Dress,Clothing,West,Online,8,2999,23992,UPI,CUST1059
4401,2024-06-09,Sony WH-1000XM5,Electronics,South,Offline,5,29999,149995,Net Banking,CUST1044
4402,2024-04-17,Puma Track Pants,Clothing,North,Online,3,2499,7497,Cash,CUST1052
4403,2024-02-26,Swim Goggles Pro,Sports,East,Offline,1,999,999,Credit Card,CUST1118
4404,2024-06-27,Apple AirPods Pro,Electronics,North,Online,3,24999,74997,UPI,CUST1199
4405,2024-03-30,Queen Bed Frame,Furniture,East,Offline,3,22999,68997,Credit Card,CUST1187
4406,2024-04-28,Dove Body Lotion,Beauty,East,Online,9,349,3141,Cash,CUST1147
4407,2024-01-22,Dell Laptop 15,Electronics,West,Offline,4,65000,260000,Net Banking,CUST1192
4408,2024-04-12,Fresh Orange Juice,Groceries,West,Offline,8,149,1192,Net Banking,CUST1011
4409,2024-05-23,Whole Wheat Bread,Groceries,West,Offline,6,89,534,Cash,CUST1150
4410,2024-04-21,Greek Yogurt Pack,Groceries,South,Online,6,199,1194,Credit Card,CUST1073
4411,2024-05-26,Swim Goggles Pro,Sports,North,Offline,9,999,8991,Net Banking,CUST1036
4412,2024-04-29,Greek Yogurt Pack,Groceries,East,Online,2,199,398,UPI,CUST1177
4413,2024-01-11,Coffee Table Glass,Furniture,North,Online,2,6999,13998,Net Banking,CUST1200
4414,2024-06-24,Organic Almonds 500g,Groceries,West,Online,5,699,3495,Net Banking,CUST1110
4415,2024-02-21,Wilson Tennis Racket,Sports,East,Offline,5,5499,27495,Cash,CUST1014
4416,2024-02-19,HP Printer 3755,Electronics,South,Offline,2,12999,25998,Cash,CUST1005
4417,2024-01-21,Samsung Galaxy S23,Electronics,North,Online,3,79999,239997,UPI,CUST1087
4418,2024-05-13,Ergonomic Chair,Furniture,East,Online,2,15999,31998,Net Banking,CUST1026
4419,2024-03-28,Sony WH-1000XM5,Electronics,West,Online,3,29999,89997,UPI,CUST1116
4420,2024-06-30,Yoga Mat Premium,Sports,East,Online,10,1299,12990,Cash,CUST1166
4421,2024-05-08,IKEA Study Desk,Furniture,West,Offline,4,12999,51996,Net Banking,CUST1063
4422,2024-06-17,H&M Formal Shirt,Clothing,North,Offline,7,1999,13993,UPI,CUST1017
4423,2024-04-28,Gillette Razor Set,Beauty,West,Offline,1,449,449,Credit Card,CUST1153
4424,2024-06-06,Gillette Razor Set,Beauty,South,Offline,7,449,3143,Cash,CUST1067
4425,2024-04-18,Dumbbell Set 10kg,Sports,West,Offline,10,3499,34990,Cash,CUST1100
4426,2024-06-24,Dumbbell Set 10kg,Sports,West,Offline,2,3499,6998,Net Banking,CUST1151
4427,2024-04-27,Adidas Hoodie,Clothing,North,Offline,1,3499,3499,Credit Card,CUST1001
4428,2024-02-03,Dove Body Lotion,Beauty,North,Online,10,349,3490,UPI,CUST1184
4429,2024-06-22,Nike Running Shoes,Clothing,North,Offline,3,8499,25497,Credit Card,CUST1032
4430,2024-02-01,Olive Oil Premium,Groceries,North,Offline,6,599,3594,Net Banking,CUST1043
4431,2024-03-19,Neutrogena Sunscreen,Beauty,North,Online,2,599,1198,Net Banking,CUST1086
4432,2024-04-18,Wooden Bookshelf,Furniture,North,Offline,3,8999,26997,Credit Card,CUST1133
4433,2024-02-09,Whole Wheat Bread,Groceries,West,Online,9,89,801,Credit Card,CUST1070
4434,2024-01-04,Nike Running Shoes,Clothing,West,Offline,10,8499,84990,UPI,CUST1016
4435,2024-06-21,Whole Wheat Bread,Groceries,East,Online,5,89,445,Cash,CUST1192
4436,2024-03-29,Dell Laptop 15,Electronics,West,Offline,5,65000,325000,Cash,CUST1188
4437,2024-03-04,H&M Formal Shirt,Clothing,South,Offline,10,1999,19990,Net Banking,CUST1006
4438,2024-02-05,Greek Yogurt Pack,Groceries,West,Offline,2,199,398,Credit Card,CUST1158
4439,2024-01-04,Queen Bed Frame,Furniture,North,Online,3,22999,68997,Cash,CUST1033
4440,2024-05-05,Wooden Bookshelf,Furniture,West,Online,4,8999,35996,Net Banking,CUST1016
4441,2024-04-22,Adidas Hoodie,Clothing,West,Online,6,3499,20994,UPI,CUST1142
4442,2024-01-28,Fresh Orange Juice,Groceries,East,Online,7,149,1043,Credit Card,CUST1086
4443,2024-06-23,H&M Formal Shirt,Clothing,South,Offline,3,1999,5997,UPI,CUST1045
4444,2024-04-28,L'Oreal Shampoo,Beauty,South,Online,2,499,998,Cash,CUST1065
4445,2024-02-26,Maybelline Foundation,Beauty,West,Online,9,799,7191,UPI,CUST1129
4446,2024-02-16,Fresh Orange Juice,Groceries,East,Offline,10,149,1490,Credit Card,CUST1033
4447,2024-06-03,Wilson Tennis Racket,Sports,West,Online,10,5499,54990,Credit Card,CUST1037
4448,2024-04-23,Brown Rice 5kg,Groceries,North,Offline,6,399,2394,Net Banking,CUST1170
4449,2024-01-23,Whole Wheat Bread,Groceries,South,Online,3,89,267,Cash,CUST1008
4450,2024-06-29,Ergonomic Chair,Furniture,East,Offline,3,15999,47997,Cash,CUST1100
4451,2024-03-05,Adidas Hoodie,Clothing,East,Online,3,3499,10497,Net Banking,CUST1150
4452,2024-01-24,Whole Wheat Bread,Groceries,North,Offline,1,89,89,Credit Card,CUST1118
4453,2024-06-10,Levi's 501 Jeans,Clothing,West,Online,6,3999,23994,Cash,CUST1118
4454,2024-05-10,JBL Bluetooth Speaker,Electronics,South,Online,4,6999,27996,Credit Card,CUST1014
4455,2024-06-03,Levi's 501 Jeans,Clothing,East,Online,10,3999,39990,Credit Card,CUST1015
4456,2024-06-19,Wooden Bookshelf,Furniture,West,Offline,4,8999,35996,Net Banking,CUST1114
4457,2024-03-25,Fresh Orange Juice,Groceries,North,Online,3,149,447,UPI,CUST1118
4458,2024-06-16,Apple AirPods Pro,Electronics,East,Online,2,24999,49998,Cash,CUST1047
4459,2024-03-14,Ergonomic Chair,Furniture,South,Online,1,15999,15999,UPI,CUST1075
4460,2024-04-15,Maybelline Foundation,Beauty,East,Online,4,799,3196,UPI,CUST1193
4461,2024-01-18,Dumbbell Set 10kg,Sports,South,Offline,8,3499,27992,Net Banking,CUST1145
4462,2024-06-21,Ergonomic Chair,Furniture,South,Online,4,15999,63996,Credit Card,CUST1010
4463,2024-06-12,Puma Track Pants,Clothing,West,Online,3,2499,7497,Net Banking,CUST1188
4464,2024-03-10,Dumbbell Set 10kg,Sports,East,Offline,3,3499,10497,Cash,CUST1083
4465,2024-01-24,Neutrogena Sunscreen,Beauty,West,Offline,6,599,3594,Cash,CUST1116
4466,2024-06-13,Levi's 501 Jeans,Clothing,West,Online,2,3999,7998,UPI,CUST1036
4467,2024-04-19,Whole Wheat Bread,Groceries,East,Offline,1,89,89,Credit Card,CUST1056
4468,2024-05-04,Levi's 501 Jeans,Clothing,East,Offline,4,3999,15996,UPI,CUST1163
4469,2024-02-08,Olive Oil Premium,Groceries,North,Online,6,599,3594,Credit Card,CUST1022
4470,2024-06-21,Neutrogena Sunscreen,Beauty,South,Offline,1,599,599,Net Banking,CUST1110
4471,2024-06-22,Gillette Razor Set,Beauty,East,Online,9,449,4041,Net Banking,CUST1137
4472,2024-02-24,Neutrogena Sunscreen,Beauty,West,Offline,1,599,599,Credit Card,CUST1112
4473,2024-05-09,Zara Floral Dress,Clothing,West,Offline,7,2999,20993,UPI,CUST1176
4474,2024-05-23,Adidas Hoodie,Clothing,North,Offline,5,3499,17495,Cash,CUST1132
4475,2024-04-14,Yoga Mat Premium,Sports,South,Online,6,1299,7794,UPI,CUST1148
4476,2024-02-16,Olive Oil Premium,Groceries,East,Online,3,599,1797,Net Banking,CUST1097
4477,2024-05-24,Levi's 501 Jeans,Clothing,West,Offline,3,3999,11997,Net Banking,CUST1062
4478,2024-06-10,Olive Oil Premium,Groceries,South,Offline,10,599,5990,Cash,CUST1121
4479,2024-01-15,Neutrogena Sunscreen,Beauty,East,Offline,4,599,2396,UPI,CUST1163
4480,2024-03-05,Queen Bed Frame,Furniture,East,Online,3,22999,68997,Net Banking,CUST1022
4481,2024-05-19,Dell Laptop 15,Electronics,East,Offline,4,65000,260000,Net Banking,CUST1157
4482,2024-02-13,Greek Yogurt Pack,Groceries,South,Offline,10,199,1990,UPI,CUST1021
4483,2024-05-13,Coffee Table Glass,Furniture,West,Online,3,6999,20997,UPI,CUST1012
4484,2024-05-23,Yoga Mat Premium,Sports,South,Online,9,1299,11691,Credit Card,CUST1031
4485,2024-04-11,Yoga Mat Premium,Sports,West,Offline,3,1299,3897,Cash,CUST1126
4486,2024-05-06,Yoga Mat Premium,Sports,East,Offline,3,1299,3897,Cash,CUST1007
4487,2024-01-20,Wooden Bookshelf,Furniture,West,Online,1,8999,8999,Credit Card,CUST1160
4488,2024-02-09,H&M Formal Shirt,Clothing,West,Online,4,1999,7996,Cash,CUST1101
4489,2024-06-12,Maybelline Foundation,Beauty,East,Online,9,799,7191,Cash,CUST1020
4490,2024-02-12,IKEA Study Desk,Furniture,East,Online,4,12999,51996,Net Banking,CUST1047
4491,2024-01-09,Apple AirPods Pro,Electronics,North,Offline,2,24999,49998,Credit Card,CUST1169
4492,2024-04-26,Ergonomic Chair,Furniture,South,Offline,1,15999,15999,Credit Card,CUST1178
4493,2024-01-02,L'Oreal Shampoo,Beauty,South,Online,6,499,2994,Cash,CUST1193
4494,2024-02-14,Greek Yogurt Pack,Groceries,East,Online,9,199,1791,Net Banking,CUST1029
4495,2024-04-05,Sony WH-1000XM5,Electronics,North,Online,5,29999,149995,Credit Card,CUST1029
4496,2024-04-29,L'Oreal Shampoo,Beauty,East,Online,9,499,4491,Cash,CUST1008
4497,2024-03-06,Samsung Galaxy S23,Electronics,North,Offline,5,79999,399995,Credit Card,CUST1139
4498,2024-02-21,Olive Oil Premium,Groceries,East,Online,2,599,1198,Net Banking,CUST1170
4499,2024-06-23,Samsung Galaxy S23,Electronics,South,Offline,2,79999,159998,Cash,CUST1067
4500,2024-06-27,HP Printer 3755,Electronics,East,Offline,3,12999,38997,Cash,CUST1182
4501,2024-04-25,Wooden Bookshelf,Furniture,East,Offline,2,8999,17998,Credit Card,CUST1056
4502,2024-01-29,Dell Laptop 15,Electronics,North,Offline,2,65000,130000,Cash,CUST1042
4503,2024-04-08,IKEA Study Desk,Furniture,South,Online,4,12999,51996,Credit Card,CUST1028
4504,2024-04-20,Coffee Table Glass,Furniture,South,Offline,1,6999,6999,Cash,CUST1081
4505,2024-01-25,Whole Wheat Bread,Groceries,South,Offline,7,89,623,Net Banking,CUST1059
4506,2024-01-05,Levi's 501 Jeans,Clothing,North,Online,8,3999,31992,UPI,CUST1053
4507,2024-06-13,Sony WH-1000XM5,Electronics,West,Online,5,29999,149995,UPI,CUST1199
4508,2024-01-20,Logitech MX Master 3,Electronics,East,Online,3,8999,26997,Credit Card,CUST1135
4509,2024-03-07,Dumbbell Set 10kg,Sports,North,Online,8,3499,27992,Net Banking,CUST1015
4510,2024-02-29,Coffee Table Glass,Furniture,West,Offline,1,6999,6999,Credit Card,CUST1143
4511,2024-06-16,Maybelline Foundation,Beauty,North,Online,5,799,3995,Credit Card,CUST1086
4512,2024-05-10,Zara Floral Dress,Clothing,North,Online,8,2999,23992,Cash,CUST1113
4513,2024-02-12,Coffee Table Glass,Furniture,East,Offline,5,6999,34995,Cash,CUST1144
4514,2024-01-07,JBL Bluetooth Speaker,Electronics,East,Online,1,6999,6999,Cash,CUST1016
4515,2024-02-19,Organic Almonds 500g,Groceries,South,Offline,9,699,6291,Credit Card,CUST1018
4516,2024-06-07,Wilson Tennis Racket,Sports,East,Online,7,5499,38493,UPI,CUST1016
4517,2024-01-17,Dove Body Lotion,Beauty,South,Online,2,349,698,Credit Card,CUST1117
4518,2024-01-13,Dove Body Lotion,Beauty,North,Offline,8,349,2792,Net Banking,CUST1130
4519,2024-05-22,Wooden Bookshelf,Furniture,East,Offline,3,8999,26997,Credit Card,CUST1114
4520,2024-06-18,Wilson Tennis Racket,Sports,North,Online,2,5499,10998,Cash,CUST1138
4521,2024-06-17,Wilson Tennis Racket,Sports,South,Online,5,5499,27495,UPI,CUST1178
4522,2024-04-14,Queen Bed Frame,Furniture,West,Offline,5,22999,114995,UPI,CUST1033
4523,2024-03-09,Cycling Helmet,Sports,East,Online,3,2999,8997,Credit Card,CUST1115
4524,2024-04-18,Greek Yogurt Pack,Groceries,South,Online,8,199,1592,Credit Card,CUST1033
4525,2024-02-09,Maybelline Foundation,Beauty,East,Offline,4,799,3196,UPI,CUST1115
4526,2024-05-09,Adidas Hoodie,Clothing,North,Online,4,3499,13996,Cash,CUST1015
4527,2024-06-07,Olive Oil Premium,Groceries,North,Online,9,599,5391,Net Banking,CUST1200
4528,2024-03-01,Olive Oil Premium,Groceries,East,Online,3,599,1797,Cash,CUST1055
4529,2024-06-09,Neutrogena Sunscreen,Beauty,South,Offline,3,599,1797,UPI,CUST1007
4530,2024-06-05,H&M Formal Shirt,Clothing,North,Online,10,1999,19990,UPI,CUST1196
4531,2024-04-08,Brown Rice 5kg,Groceries,East,Offline,4,399,1596,Cash,CUST1081
4532,2024-04-10,Neutrogena Sunscreen,Beauty,North,Offline,9,599,5391,Net Banking,CUST1169
4533,2024-04-26,Wooden Bookshelf,Furniture,West,Online,2,8999,17998,Cash,CUST1079
4534,2024-01-01,Wooden Bookshelf,Furniture,South,Online,2,8999,17998,Cash,CUST1069
4535,2024-01-16,Sony WH-1000XM5,Electronics,East,Online,2,29999,59998,UPI,CUST1176
4536,2024-03-28,Adidas Hoodie,Clothing,West,Offline,9,3499,31491,Net Banking,CUST1046
4537,2024-02-25,Zara Floral Dress,Clothing,East,Online,6,2999,17994,UPI,CUST1183
4538,2024-01-31,Neutrogena Sunscreen,Beauty,East,Online,3,599,1797,Credit Card,CUST1019
4539,2024-01-27,Ergonomic Chair,Furniture,South,Online,5,15999,79995,UPI,CUST1122
4540,2024-06-13,Whole Wheat Bread,Groceries,North,Online,5,89,445,Cash,CUST1160
4541,2024-03-17,Wooden Bookshelf,Furniture,South,Online,5,8999,44995,Credit Card,CUST1031
4542,2024-04-14,Fresh Orange Juice,Groceries,South,Offline,5,149,745,Cash,CUST1150
4543,2024-06-01,Cycling Helmet,Sports,East,Offline,6,2999,17994,Cash,CUST1166
4544,2024-06-08,Swim Goggles Pro,Sports,West,Offline,2,999,1998,UPI,CUST1061
4545,2024-01-01,Dell Laptop 15,Electronics,South,Online,1,65000,65000,Cash,CUST1071
4546,2024-05-02,Yoga Mat Premium,Sports,East,Offline,9,1299,11691,Cash,CUST1066
4547,2024-03-24,Maybelline Foundation,Beauty,East,Online,3,799,2397,UPI,CUST1103
4548,2024-03-17,Puma Track Pants,Clothing,North,Offline,7,2499,17493,Cash,CUST1078
4549,2024-02-22,L'Oreal Shampoo,Beauty,South,Offline,1,499,499,Net Banking,CUST1107
4550,2024-05-31,IKEA Study Desk,Furniture,West,Offline,4,12999,51996,Cash,CUST1191
4551,2024-04-24,Brown Rice 5kg,Groceries,South,Online,2,399,798,Net Banking,CUST1153
4552,2024-06-28,L'Oreal Shampoo,Beauty,West,Online,5,499,2495,Net Banking,CUST1021
4553,2024-03-30,Wilson Tennis Racket,Sports,East,Online,1,5499,5499,Cash,CUST1186
4554,2024-02-18,Dell Laptop 15,Electronics,East,Online,1,65000,65000,Cash,CUST1123
4555,2024-02-12,Swim Goggles Pro,Sports,South,Offline,9,999,8991,Cash,CUST1163
4556,2024-02-04,Apple AirPods Pro,Electronics,North,Offline,3,24999,74997,UPI,CUST1036
4557,2024-04-05,JBL Bluetooth Speaker,Electronics,North,Offline,5,6999,34995,Net Banking,CUST1129
4558,2024-03-07,Nike Running Shoes,Clothing,North,Online,5,8499,42495,UPI,CUST1034
4559,2024-03-06,IKEA Study Desk,Furniture,East,Online,2,12999,25998,Net Banking,CUST1017
4560,2024-03-31,Dumbbell Set 10kg,Sports,West,Offline,6,3499,20994,UPI,CUST1116
